SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,DATE,TOTALTRADES,ISIN
STLTECH,EQ,268.1,268.1,256.5,258.85,258.2,266,338830,88585912.85,2021-06-16,7871,INE089C01029
STOVEKRAFT,EQ,587.3,590,566.1,571.05,569,587.3,99466,57286849.15,2021-06-16,12513,INE00IN01015
SUBCAPCITY,BE,25.3,25.3,25.3,25.3,25.3,25.3,1147,29019.1,2021-06-16,12,INE845C01016
SUBEXLTD,EQ,59,59.55,58,58.2,58.2,59.8,6618992,388554658,2021-06-16,25068,INE754A01055
SUBROS,EQ,328.7,328.7,310.05,314.1,314.5,326.35,153121,48282824.9,2021-06-16,7080,INE287B01021
SUDARSCHEM,EQ,693.25,701.9,679.5,683.35,680,693.25,160137,110317842.2,2021-06-16,6518,INE659A01023
SUMEETINDS,BE,6.25,6.3,5.75,6,6.15,6,281758,1716142.7,2021-06-16,387,INE235C01010
SUMICHEM,EQ,388,394.5,381.4,385.8,385.55,388.25,620214,240614599.3,2021-06-16,13268,INE258G01013
SUMIT,EQ,12.95,15.45,12.4,15.1,15,12.9,1476604,22185850.55,2021-06-16,2569,INE748Z01013
SUMMITSEC,EQ,600,602.35,593.15,596.1,598,597.8,6251,3735827.6,2021-06-16,222,INE519C01017
SUNCLAYLTD,EQ,3541.2,3603.2,3450,3481.15,3450,3524.25,7982,28132991.8,2021-06-16,2337,INE105A01035
SUNDARAM,EQ,2.1,2.1,2.1,2.1,2.1,2,34365,72166.5,2021-06-16,44,INE108E01023
SUNDARMFIN,EQ,2654,2698,2553,2598.25,2608,2651.95,139467,368183862.6,2021-06-16,10809,INE660A01013
SUNDARMHLD,EQ,73.35,73.8,72.8,72.95,72.95,73.15,182770,13386225.8,2021-06-16,1577,INE202Z01029
SUNDRMBRAK,EQ,430,441.9,422.85,425.75,426,435.2,12693,5483924.15,2021-06-16,1552,INE073D01013
SUNDRMFAST,EQ,845,845,826,830.3,834,847.65,74381,61901144.1,2021-06-16,5175,INE387A01021
SUNFLAG,EQ,86.05,86.6,82.55,83,82.95,86,1322627,110993566.6,2021-06-16,11881,INE947A01014
SUNPHARMA,EQ,675,680.5,666.85,668.55,667.85,673.2,4842448,3254132746,2021-06-16,93854,INE044A01036
SUNTECK,EQ,302.3,304.3,293.2,296,296.7,301.3,255327,76209454.8,2021-06-16,8246,INE805D01034
SUNTV,EQ,521.7,532.8,521,529.65,529,521.4,2918153,1536634697,2021-06-16,29295,INE424H01027
SUPERHOUSE,EQ,152.95,155.5,151.75,152.4,152.05,151.95,39194,6017654.9,2021-06-16,3975,INE712B01010
SUPERSPIN,BE,7.8,7.9,7.2,7.9,7.9,7.55,119937,920868.25,2021-06-16,282,INE662A01027
SUPPETRO,BE,765,769,736.25,747.1,747,758.5,40845,30478172.15,2021-06-16,1800,INE663A01017
SUPRAJIT,EQ,313.8,318.3,267.95,284.7,282.8,310.3,16631743,4711213659,2021-06-16,69468,INE399C01030
SUPREMEENG,BE,36.7,38.45,36.6,37.5,38.45,36.7,88236,3281757.4,2021-06-16,260,INE319Z01013
SUPREMEIND,EQ,2274,2274,2251,2261.1,2260,2271.05,53915,121824384.6,2021-06-16,8139,INE195A01028
SURANASOL,EQ,12.1,12.75,11.75,12.15,12.15,12.2,88115,1075533.5,2021-06-16,364,INE272L01022
SURANAT&P,EQ,6.9,6.95,6.65,6.95,6.95,6.65,470164,3254342.4,2021-06-16,1162,INE130B01031
SURYALAXMI,BE,46.95,46.95,45.6,45.6,46.75,46.95,7922,364173.45,2021-06-16,72,INE713B01026
SURYAROSNI,EQ,508,523,502.3,521.15,522.9,505.9,430555,222624368.6,2021-06-16,17013,INE335A01012
SURYODAY,EQ,224.7,226.5,223.5,223.9,223.8,225.8,77078,17301214.5,2021-06-16,2243,INE428Q01011
SUTLEJTEX,EQ,57.25,61,55.75,57.85,57.7,56.6,767602,45139478.75,2021-06-16,5798,INE645H01027
SUULD,EQ,460.05,475,460.05,466.15,466,458,28554,13336597.3,2021-06-16,626,INE591Q01016
SUVEN,EQ,97.7,99.15,95.2,96,95.7,97.7,475431,45976020.4,2021-06-16,4642,INE495B01038
SUVENPHAR,EQ,485,486,480.1,484.2,484,486.8,261803,126434025.7,2021-06-16,8274,INE03QK01018
SUVIDHAA,EQ,26.3,26.3,25.6,26.3,26.3,25.05,476727,12532980.75,2021-06-16,376,INE018401013
SUZLON,EQ,7.3,7.4,7,7.1,7.1,7.2,40800984,292216703.9,2021-06-16,36618,INE040H01021
SVLL,SM,92,92,91,91,91,90,2000,183000,2021-06-16,2,INE00CE01017
SWANENERGY,EQ,141.25,141.7,137.15,140,139.8,141,136591,19007691.55,2021-06-16,4010,INE665A01038
SWARAJENG,EQ,1625,1625,1598.9,1612,1612,1600.95,13403,21585572.35,2021-06-16,1561,INE277A01016
SWELECTES,EQ,223.85,225.55,218,220.85,219.6,223.3,37431,8255309.55,2021-06-16,2164,INE409B01013
SWSOLAR,EQ,240,241.5,235.55,236.35,236.5,239.65,376966,89666391.1,2021-06-16,7117,INE00M201021
SYMPHONY,EQ,1076.75,1149,1076.75,1111.25,1110,1076.75,744915,832080419,2021-06-16,44089,INE225D01027
SYNCOM,BZ,4.65,4.65,4.65,4.65,4.65,4.85,91076,423503.4,2021-06-16,178,INE602K01014
SYNGENE,EQ,586.1,590,582.1,584,582.5,586.1,183011,107175671.9,2021-06-16,7111,INE398R01022
TAINWALCHM,EQ,80.4,81.55,77.15,78.8,79.9,78.65,14300,1132068.7,2021-06-16,271,INE123C01018
TAJGVK,EQ,142.7,143.5,140.75,141.35,141.65,141.9,139040,19715662,2021-06-16,3575,INE586B01026
TAKE,EQ,70,70.65,68.25,68.65,68.5,69.85,1784933,123682653.9,2021-06-16,10220,INE142I01023
TALBROAUTO,EQ,292.6,292.9,279.4,283.65,284,294.85,105369,30149617,2021-06-16,4532,INE187D01011
TANLA,BE,800.1,814.95,783,797.5,802.05,808.95,60502,48590236.3,2021-06-16,2361,INE483C01032
TANTIACONS,BZ,8.1,8.1,7.55,7.55,7.55,7.9,30219,229861.1,2021-06-16,101,INE388G01018
TARACHAND,SM,40.85,41,40.85,41,41,43.25,6000,245700,2021-06-16,3,INE555Z01012
TARAPUR,BE,6,6.2,5.8,6.05,6.05,6.1,14229,84666.05,2021-06-16,23,INE747K01017
TARC,EQ,30.3,30.6,29.25,29.4,29.5,30.3,326012,9705585.05,2021-06-16,1705,INE0EK901012
TARMAT,EQ,64,64.95,61,61.7,61.1,64.35,87622,5472044.3,2021-06-16,1108,INE924H01018
TASTYBITE,EQ,15375.35,15375.35,15001.05,15198.65,15219.95,15298.35,1023,15538559.75,2021-06-16,713,INE488B01017
TATACAPHSG,N2,1040.12,1040.12,1040.12,1040.12,1040.12,1040.11,50,52006,2021-06-16,1,INE033L07GM9
TATACAPHSG,NB,1150,1150,1150,1150,1150,1169,25,28750,2021-06-16,1,INE033L08270
TATACHEM,EQ,744.95,749.45,734.1,737.1,739.65,744,1444777,1070604157,2021-06-16,27691,INE092A01019
TATACOFFEE,EQ,182.25,185.95,178.35,181.35,181,181.8,2581971,468850042.3,2021-06-16,19946,INE493A01027
TATACOMM,EQ,1326.3,1329.9,1286.6,1302.2,1300,1326.3,520054,677369921.1,2021-06-16,18057,INE151A01013
TATACONSUM,EQ,724,737.75,721,735.9,734.65,719.5,4134529,3022342577,2021-06-16,79498,INE192A01025
TATAELXSI,EQ,3806.5,3818.05,3742,3775.45,3777,3797.7,90629,342225617.8,2021-06-16,12826,INE670A01012
TATAINVEST,EQ,1174,1177,1151.3,1154.65,1157.9,1187.85,50567,58753037.9,2021-06-16,3678,INE672A01018
TATAMETALI,EQ,1177,1178.05,1135,1141.1,1139.05,1174,264587,304284228.2,2021-06-16,12399,INE056C01010
TATAMOTORS,EQ,350.1,356,348.1,349.35,348.35,352.7,27550588,9684074926,2021-06-16,185607,INE155A01022
TATAMTRDVR,EQ,163,165.8,161.15,162.4,162.7,165,1642204,268876685.1,2021-06-16,13994,IN9155A01020
TATAPOWER,EQ,122,127.9,120.15,125.95,125.7,122.15,84445896,10480942855,2021-06-16,244226,INE245A01021
TATASTEEL,EQ,1169,1184.75,1131.65,1142.15,1140,1174.3,17521107,20164413989,2021-06-16,327146,INE081A01012
TATASTLBSL,EQ,92.3,94.45,91,91.75,91.85,92.6,4518469,417358635.2,2021-06-16,33836,INE824B01021
TATASTLLP,BE,979.9,989.9,928,942.55,945,966.9,35214,33406147.85,2021-06-16,1293,INE674A01014
TBZ,EQ,80,82.85,78.6,81.8,82.6,79.4,567055,45846067.95,2021-06-16,7189,INE760L01018
TCFSL,NB,1068.5,1069,1068,1068.3,1068,1069,395,422008.5,2021-06-16,8,INE306N07KD6
TCFSL,ND,1121,1122.9,1117,1119.35,1119.35,1122.75,466,521969.12,2021-06-16,40,INE306N07KF1
TCFSL,NF,1191,1204.8,1180,1204.8,1204.8,1200.05,152,181558,2021-06-16,6,INE306N08292
TCFSL,NH,1085.01,1089,1083,1085.74,1086,1086.82,1644,1783088.3,2021-06-16,21,INE306N07LI3
TCFSL,NJ,1101.11,1101.11,1101.08,1101.08,1101.08,1111,100,110110.17,2021-06-16,3,INE306N07LK9
TCFSL,NL,1157,1160,1157,1160,1160,1152,70,81185,2021-06-16,5,INE306N07LM5
TCI,EQ,455,455.9,398,438.9,436,440.5,97000,43179124.8,2021-06-16,6952,INE688A01022
TCIDEVELOP,EQ,405,422,391,414.55,411,398,5014,2052827.2,2021-06-16,378,INE662L01016
TCIEXP,EQ,1520,1537.25,1460,1474.75,1480.3,1525.45,62510,93608194.4,2021-06-16,7272,INE586V01016
TCIFINANCE,EQ,6.7,7.1,6.7,7.1,7.1,6.5,13106,89607.4,2021-06-16,23,INE911B01018
TCNSBRANDS,EQ,553,559,544.65,550.8,552.6,552.65,29085,16058550.2,2021-06-16,1750,INE778U01029
TCPLPACK,EQ,494.65,500,480,482.55,480.05,493.05,3422,1669650.7,2021-06-16,319,INE822C01015
TCS,EQ,3262.1,3294.7,3253,3274.35,3270,3262.75,1635552,5354077782,2021-06-16,92225,INE467B01029
TDPOWERSYS,EQ,204.05,206.8,201,204.05,205.8,202.6,36699,7485824.25,2021-06-16,2051,INE419M01019
TEAMLEASE,EQ,3594.05,3598,3531.05,3550.05,3536,3594.05,29932,106225650.4,2021-06-16,3313,INE985S01024
TECHIN,BE,6.1,6.15,5.85,5.95,5.85,5.9,14322,85613.9,2021-06-16,109,INE778A01021
TECHM,EQ,1070,1077.95,1055,1069.15,1064.5,1066.85,1881596,2009120811,2021-06-16,51956,INE669C01036
TECHNOE,EQ,331.5,334.9,323.4,330.75,331,332.05,60650,20007883.55,2021-06-16,3365,INE285K01026
TEJASNET,BE,176,177.5,173.9,176.1,175.45,175.35,96169,16894117.9,2021-06-16,1896,INE010J01012
TEMBO,EQ,225,227.95,221.3,224.3,221.3,223.85,90230,20193120.5,2021-06-16,1126,INE869Y01010
TERASOFT,EQ,52.7,52.8,50.1,51.75,52.25,51.25,86524,4479728.1,2021-06-16,1598,INE482B01010
TEXINFRA,EQ,69.9,70.05,68.05,68.4,68.05,69.9,94413,6520367.8,2021-06-16,884,INE435C01024
TEXMOPIPES,EQ,51,51.2,47.55,48.8,48.9,49.7,466660,22878477.7,2021-06-16,2878,INE141K01013
TEXRAIL,EQ,34.5,34.85,33.5,33.75,33.6,34.35,1358197,46249524.35,2021-06-16,5398,INE621L01012
TFCILTD,EQ,76.85,78,74.6,75.15,74.85,76.85,607912,46076852.6,2021-06-16,6054,INE305A01015
TFL,BE,4.9,4.9,4.6,4.6,4.6,4.8,8021,38781.8,2021-06-16,31,INE804H01012
TGBHOTELS,BE,9.35,9.35,9.3,9.35,9.35,8.95,60552,566139.9,2021-06-16,121,INE797H01018
THANGAMAYL,EQ,820,828.1,804.4,806.3,809.15,814.8,11636,9447534.1,2021-06-16,1429,INE085J01014
THEINVEST,EQ,104.5,108,104.5,105.55,106.25,105.8,12878,1367302.3,2021-06-16,219,INE924D01017
THEJO,SM,2662.45,2850,2662.45,2722.05,2701.1,2662.45,8000,21993435,2021-06-16,72,INE121N01019
THEMISMED,EQ,760,768.15,725.05,733.55,730.1,747.35,14936,11082975.2,2021-06-16,1200,INE083B01016
THERMAX,EQ,1486,1505.6,1478.05,1484.1,1478.1,1486.7,34754,51663864.55,2021-06-16,3625,INE152A01029
THOMASCOOK,EQ,65.8,67.1,62.55,62.55,62.55,65.8,1140005,72413595.55,2021-06-16,5887,INE332A01027
THOMASCOTT,BE,10.55,10.55,10.55,10.55,10.55,10.05,910,9600.5,2021-06-16,10,INE480M01011
THYROCARE,EQ,1247,1328,1231,1297.75,1294.25,1250.9,1621210,2097519288,2021-06-16,55260,INE594H01019
TI,EQ,37.45,37.5,36.7,37.1,37.25,37.35,298586,11083024.55,2021-06-16,1992,INE133E01013
TIDEWATER,EQ,12088,12377,12000,12057.45,12040.95,12124.9,18517,224976558.4,2021-06-16,6475,INE484C01022
TIIL,EQ,471.3,484.45,461.65,472.3,468.05,463.95,60225,28545588.65,2021-06-16,3881,INE545H01011
TIINDIA,EQ,1348,1348,1246.2,1266.4,1255,1325.7,146197,185933493.5,2021-06-16,8570,INE974X01010
TIJARIA,EQ,8.7,8.7,8,8.7,8.7,8.3,52675,454159.75,2021-06-16,177,INE440L01017
TIL,BE,178.1,183,175.5,181.65,181,178.5,3856,695894.45,2021-06-16,65,INE806C01018
TIMESGTY,EQ,52.9,55.35,46.65,54.85,55,50.4,98909,5143969.2,2021-06-16,1052,INE289C01025
TIMETECHNO,EQ,85.5,87.3,84.6,84.8,85,85.8,611617,52500928,2021-06-16,11556,INE508G01029
TIMKEN,EQ,1387,1392,1354.7,1372.7,1374.95,1372.5,30832,42395772.85,2021-06-16,5764,INE325A01013
TINPLATE,EQ,220,221.3,212.55,213.65,214,219.6,520952,112338523.8,2021-06-16,14516,INE422C01014
TIPSINDLTD,BE,1028.45,1028.45,1028.45,1028.45,1028.45,979.5,14569,14983488.05,2021-06-16,234,INE716B01011
TIRUMALCHM,EQ,141.5,142.95,138,138.5,138.5,141.95,959564,134694173.6,2021-06-16,9994,INE338A01024
TIRUPATIFL,BE,31.65,31.75,29.5,31.5,31.5,30.25,434,13512.3,2021-06-16,14,INE319Y01016
TITAN,EQ,1724,1729,1706.5,1714.95,1712.6,1723.4,1116772,1920069002,2021-06-16,45931,INE280A01028
TMRVL,EQ,24.45,24.45,24.45,24.45,24.45,23.3,32779,801446.55,2021-06-16,131,INE759V01019
TNPETRO,EQ,111.95,112.95,105.8,108.4,108.5,111.75,929316,101150441,2021-06-16,8397,INE148A01019
TNPL,EQ,170,172.45,162,168.25,167.5,169.8,1262407,212327547.7,2021-06-16,20114,INE107A01015
TNTELE,BE,6.55,6.7,6.4,6.7,6.7,6.4,3328,22103.65,2021-06-16,20,INE141D01018
TOKYOPLAST,EQ,100,108,98.2,107.15,106.55,98.1,144474,15277200.05,2021-06-16,1797,INE932C01012
TORNTPHARM,EQ,2939.9,2949,2880,2890.2,2894.95,2927.65,172861,502621850.7,2021-06-16,10785,INE685A01028
TORNTPOWER,EQ,464.9,472.25,455.25,467.8,466.25,462.55,1624938,755619247.9,2021-06-16,26338,INE813H01021
TOTAL,EQ,53.1,53.1,49.25,50.55,50,52.15,36454,1853393.7,2021-06-16,297,INE336X01012
TOUCHWOOD,EQ,100,107.45,92.35,94.8,92.9,98.75,107633,10962223.2,2021-06-16,2331,INE486Y01013
TPLPLASTEH,EQ,249.95,250,240.3,241.2,240.3,242.55,37620,9176221.75,2021-06-16,567,INE413G01014
TRANSWIND,SM,4.95,4.95,4.95,4.95,4.95,5.2,24000,118800,2021-06-16,6,INE792X01016
TREEHOUSE,BE,8.5,8.6,8.3,8.35,8.45,8.5,22696,189172.85,2021-06-16,68,INE040M01013
TREJHARA,EQ,53.7,59,53,57.75,58,53.65,271062,15623987.75,2021-06-16,1593,INE00CA01015
TRENT,EQ,857,869.8,848.15,851.2,850,856.65,246452,211185723.9,2021-06-16,10814,INE849A01020
TRF,EQ,125,128.4,122.1,124,123.5,125,47371,5914513.55,2021-06-16,1394,INE391D01019
TRIDENT,EQ,16.65,16.95,16.5,16.55,16.6,16.65,7569027,125919965.4,2021-06-16,15309,INE064C01022
TRIGYN,EQ,138,143,133.5,136.1,135.6,138.2,345733,47364132.45,2021-06-16,4814,INE948A01012
TRIL,EQ,28.75,29.15,27.55,28.05,28,28.8,436412,12309820.9,2021-06-16,1969,INE763I01026
TRITURBINE,EQ,121.15,121.5,115.5,116.8,117.4,120.15,153035,18101052.05,2021-06-16,3637,INE152M01016
TRIVENI,EQ,186.8,189.45,179.5,181.6,181.5,186.45,777303,142401930.3,2021-06-16,11715,INE256C01024
TTKHLTCARE,EQ,642.15,649.7,634,638.15,636,642.15,17156,11031148.8,2021-06-16,2074,INE910C01018
TTKPRESTIG,EQ,8850,8850,8675,8707.35,8719,8765.3,4369,38342370.15,2021-06-16,2186,INE690A01010
TTL,BE,67.05,67.05,63.1,63.6,64.25,65.7,20672,1322861,2021-06-16,122,INE592B01016
TTML,BE,27.6,27.6,27.6,27.6,27.6,26.3,546305,15078018,2021-06-16,1453,INE517B01013
TV18BRDCST,EQ,46,46.5,43.65,44.25,44.1,45.85,14125047,633022578.9,2021-06-16,22040,INE886H01027
TVSELECT,EQ,163,165.8,162,162.4,162.05,164.85,41904,6843261.05,2021-06-16,1155,INE236G01019
TVSMOTOR,EQ,628.5,632.7,620.2,622.35,622.2,629.5,768101,480676065.5,2021-06-16,14035,INE494B01023
TVSSRICHAK,EQ,2065,2090,2014,2033.7,2023,2053.65,16924,34690835.25,2021-06-16,2242,INE421C01016
TVTODAY,EQ,322.9,322.95,309,312.45,312,320.35,117418,36875155.7,2021-06-16,4476,INE038F01029
TVVISION,BE,2.1,2.3,2.1,2.3,2.3,2.2,5339,11453.4,2021-06-16,12,INE871L01013
TWL,EQ,57.45,57.75,56.05,56.5,56.45,57.25,473373,26942295.15,2021-06-16,6348,INE615H01020
UBL,EQ,1373.5,1379.55,1353.7,1370.2,1366,1371.85,293443,401368834.9,2021-06-16,12203,INE686F01025
UCALFUEL,EQ,170.2,174,168.65,169.7,169.9,169.9,49329,8410293.2,2021-06-16,1347,INE139B01016
UCL,SM,41,49.8,41,47.35,49.8,41.5,14000,650300,2021-06-16,7,INE00NI01015
UCOBANK,EQ,14.25,14.45,13.9,14.05,14.05,14.25,14827699,210156996.8,2021-06-16,22983,INE691A01018
UFLEX,EQ,471.15,479,465,468.25,468.9,473.95,90271,42430526.65,2021-06-16,3892,INE516A01017
UFO,EQ,90.55,91.8,88.75,89.4,89.3,90.35,202888,18313180.6,2021-06-16,2787,INE527H01019
UGARSUGAR,EQ,31.85,32.15,30.3,30.45,30.45,31.85,345346,10704519.55,2021-06-16,2027,INE071E01023
UJAAS,EQ,3.3,3.45,3.3,3.45,3.45,3.3,8615768,29301533.15,2021-06-16,4326,INE899L01022
UJJIVAN,EQ,218.3,219.6,214.15,214.75,214.4,217.05,539967,116851116.5,2021-06-16,7238,INE334L01012
UJJIVANSFB,EQ,33.5,33.75,32.15,32.5,32.35,33.3,4359058,143681309,2021-06-16,8131,INE551W01018
ULTRACEMCO,EQ,6670.55,6694.1,6565,6587.4,6579.95,6668.3,224100,1484629987,2021-06-16,19424,INE481G01011
UMANGDAIRY,EQ,84,84,81.55,82.7,82.55,79.35,320970,26586260.3,2021-06-16,6239,INE864B01027
UMESLTD,BE,5.25,5.35,4.85,5.15,5.2,5.1,74475,379063.55,2021-06-16,178,INE240C01028
UNICHEMLAB,EQ,330,331.8,326.35,327.6,327.9,330.6,30148,9911854.45,2021-06-16,1571,INE351A01035
UNIDT,EQ,353.7,353.7,320,333.7,332.1,346.7,2279981,751496275.6,2021-06-16,13191,INE961D01019
UNIENTER,EQ,148,148,131,133.85,133.5,141.7,212182,29023972.2,2021-06-16,4614,INE037A01022
UNIONBANK,EQ,37.25,37.75,36.85,37.45,37.25,37.25,26760857,997776333.6,2021-06-16,27539,INE692A01016
UNITECH,BZ,2.9,2.9,2.75,2.85,2.8,2.85,4323422,12351171.95,2021-06-16,1601,INE694A01020
UNITEDPOLY,SM,9.5,9.5,9.5,9.5,9.5,9.9,9000,85500,2021-06-16,1,INE368U01011
UNITEDTEA,EQ,333.2,342.95,328.05,334.85,335,333.2,1826,614537.8,2021-06-16,155,INE458F01011
UNIVASTU,EQ,44.7,45,42.55,43.25,44,43.05,8978,392843.05,2021-06-16,75,INE562X01013
UNIVCABLES,EQ,193,194.2,187.45,188.3,188,191.9,86951,16538903.4,2021-06-16,2690,INE279A01012
UNIVPHOTO,EQ,241.65,243.45,240,241,241,242.75,1971,474914.45,2021-06-16,83,INE03V001013
UPL,EQ,843.9,854.55,836.15,838.2,837,841.8,4555364,3853720014,2021-06-16,70312,INE628A01036
URJA,EQ,8.45,8.5,7.95,8,8.05,8.3,4143417,33485555.8,2021-06-16,9160,INE550C01020
URJAPP,X1,2.8,2.8,2.7,2.8,2.8,2.7,164104,458553.25,2021-06-16,162,IN9550C01010
USHAMART,EQ,55.35,57.15,53.75,54.4,54.3,55.35,3462130,190793786,2021-06-16,18022,INE228A01035
UTIAMC,EQ,786.7,789.55,767.25,778.9,779,780.55,187749,145895593.7,2021-06-16,11824,INE094J01016
UTIBANKETF,EQ,35.5,35.5,34.85,34.96,35.13,35.12,3101,108911.6,2021-06-16,124,INF789F1AUV1
UTINEXT50,EQ,40.26,40.47,39.77,40.4,40.4,40.26,10250,412952.17,2021-06-16,115,INF789F1AUW9
UTINIFTETF,EQ,1697.65,1697.65,1650,1650.02,1650,1661.55,250,414826.98,2021-06-16,58,INF789FB1X41
UTISENSETF,EQ,555.25,555.25,550,551.39,551.3,548.82,204,112548.11,2021-06-16,31,INF789FB1X58
UTISXN50,EQ,46,48.73,45,45.1,45.19,46.14,9725,441358.17,2021-06-16,133,INF789F1AUU3
UTTAMSTL,EQ,6.85,7,6.8,6.9,6.85,6.8,2614369,18053885.55,2021-06-16,1723,INE699A01011
UTTAMSUGAR,EQ,179.1,181.05,172.2,173.55,173.6,179.85,199909,35228857.25,2021-06-16,5116,INE786F01031
V2RETAIL,EQ,137.7,137.7,130,130.8,130.15,136.15,69434,9211494.9,2021-06-16,761,INE945H01013
VADILALIND,EQ,1005,1012.8,988.05,1004.5,999,988.85,21995,22007476.6,2021-06-16,1653,INE694D01016
VAIBHAVGBL,EQ,814.9,817.8,797.05,800.8,802.45,805.3,105651,84859152.95,2021-06-16,6438,INE884A01027
VAISHALI,EQ,41.8,42.8,40.1,40.95,41,41.8,62532,2597755.1,2021-06-16,751,INE972X01014
VAKRANGEE,EQ,49.95,49.95,47.35,47.65,47.7,48.75,4447528,215512196.2,2021-06-16,13328,INE051B01021
VALIANTORG,EQ,1570,1578,1547,1554.3,1558,1577.85,40829,63779265.05,2021-06-16,2739,INE565V01010
VARDHACRLC,EQ,43.95,45.45,43.55,44.5,44.4,43.55,443013,19814899.25,2021-06-16,2362,INE116G01013
VARDMNPOLY,EQ,21.65,22.1,20.7,21.3,21.3,21.6,86414,1835165.8,2021-06-16,762,INE835A01011
VARROC,EQ,372.05,388,370.75,377.95,378.1,370.55,469141,178345230.7,2021-06-16,16985,INE665L01035
VASA,SM,6.05,6.05,6.05,6.05,6.05,6.35,8000,48400,2021-06-16,2,INE068Z01016
VASCONEQ,EQ,21.5,21.95,20.55,21.2,21,21.25,627024,13324072.5,2021-06-16,1834,INE893I01013
VASWANI,EQ,14.4,14.4,13.5,13.85,13.85,14.15,46447,644351.65,2021-06-16,183,INE590L01019
VBL,EQ,795,798.9,785.5,788.2,788,793.7,338741,268320730.4,2021-06-16,10769,INE200M01013
VECO-RE,BE,0.55,0.6,0.35,0.4,0.45,0.55,15587911,6998558.25,2021-06-16,3245,INE806A20012
VEDL,EQ,269.75,271.35,262.4,264.35,263.6,270.95,13188440,3507836522,2021-06-16,81562,INE205A01025
VENKEYS,EQ,2686,2726,2640,2653.45,2654,2684.75,103436,277841502.2,2021-06-16,9372,INE398A01010
VENUSREM,EQ,320.9,321.2,311,312.6,312,317.7,21362,6742388.55,2021-06-16,852,INE411B01019
VERTOZ,EQ,196.2,198.7,192,192.65,192.9,196.65,272951,53004208.75,2021-06-16,3396,INE188Y01015
VESUVIUS,EQ,1080,1140,1050.35,1090.55,1090.05,1070.5,98666,108739186.2,2021-06-16,6458,INE386A01015
VETO,EQ,132.4,132.9,129,131.2,131.55,131.1,24018,3147261.4,2021-06-16,911,INE918N01018
VGUARD,EQ,273.5,273.9,268.1,269.25,269,271.9,692317,187106394.6,2021-06-16,15202,INE951I01027
VHL,EQ,2602.15,2639.95,2505.1,2534.75,2520,2593.7,1185,3022463.85,2021-06-16,297,INE701A01023
VICEROY,BE,4.65,4.65,4.65,4.65,4.65,4.45,88111,409716.15,2021-06-16,151,INE048C01017
VIDHIING,EQ,212,214.55,209,210.3,212.5,213.25,60206,12705917.75,2021-06-16,2184,INE632C01026
VIJIFIN,BE,1.45,1.45,1.45,1.45,1.45,1.4,54828,79500.6,2021-06-16,94,INE159N01027
VIKASECO,BE,2.4,2.4,2.2,2.2,2.3,2.3,4509059,10344179.95,2021-06-16,2346,INE806A01020
VIKASLIFE,EQ,3.45,3.45,3.35,3.35,3.4,3.45,3886668,13130539.95,2021-06-16,3105,INE161L01027
VIKASPROP,EQ,3.3,3.3,2.95,3.1,3.15,3.2,9476201,29839448.2,2021-06-16,5404,INE767B01022
VIKASWSP,EQ,6.8,7.35,6.75,7.35,7.35,6.7,2872674,20465740.7,2021-06-16,3117,INE706A01022
VIMTALABS,EQ,266,267.1,255.15,256.95,256.5,262.25,132378,34546291.45,2021-06-16,4585,INE579C01029
VINATIORGA,EQ,1762.8,1783,1736,1747.55,1749,1751.95,36346,63905065.25,2021-06-16,3447,INE410B01037
VINDHYATEL,EQ,1125,1139.75,1097,1102.15,1097,1116.25,22855,25499820.85,2021-06-16,2824,INE707A01012
VINEETLAB,BE,48.5,48.5,48.5,48.5,48.5,46.2,11441,554888.5,2021-06-16,39,INE505Y01010
VINNY,SM,38,42,38,42,42,41.85,30000,1243650,2021-06-16,6,INE01KI01019
VINYLINDIA,EQ,158,158.05,152,153.35,153.5,156.8,130983,20256915.85,2021-06-16,3672,INE250B01029
VIPCLOTHNG,EQ,17.5,17.5,16.8,16.95,16.9,17.3,109331,1869597.85,2021-06-16,378,INE450G01024
VIPIND,EQ,403.9,409.5,400.3,405,405.45,402.15,399097,161822180.1,2021-06-16,9228,INE054A01027
VIPULLTD,EQ,34.95,37,34.65,36.3,35.6,34.2,43364,1585078.15,2021-06-16,484,INE946H01037
VISAKAIND,EQ,674,681.25,664.6,674.8,677,672.95,52079,35172745.45,2021-06-16,7858,INE392A01013
VISASTEEL,BE,11.4,11.4,10.8,11.35,11.4,10.9,98066,1110234.7,2021-06-16,305,INE286H01012
VISHAL,EQ,57.5,57.5,55.1,56.1,55.95,56.4,121812,6862222.55,2021-06-16,1203,INE755Q01025
VISHNU,EQ,477,485.1,477,485.1,485.1,462,17369,8420433.75,2021-06-16,242,INE270I01014
VISHWARAJ,EQ,156.2,159.75,154,155.45,154.25,155.25,316285,49372549.3,2021-06-16,4796,INE430N01014
VIVIDHA,BE,0.9,0.9,0.85,0.9,0.9,0.85,4300806,3866659.3,2021-06-16,1648,INE370E01029
VIVIMEDLAB,BE,29,29.8,28,28.65,28.95,29.1,315121,9023967.9,2021-06-16,1284,INE526G01021
VLSFINANCE,EQ,133.75,133.8,129.45,130.1,131.5,131.55,64397,8425017.5,2021-06-16,1931,INE709A01018
